"id","age"
1098239,55
1098240,56
1098253,74
1098265,68
1098271,73
1098282,71
1098298,65
1098307,66
1098310,60
1098324,65
1098338,63
1098346,63
1098352,57
1098361,64
1098375,70
1098383,51
1098399,62
1098400,67
1098413,76
1098428,67
1098435,56
1098444,61
1098456,62
1098469,71
1098472,47
1098481,51
1098497,55
1098501,51
1098519,63
1098522,68
1098536,64
1098545,64
1098558,70
1098560,56
1098574,62
1098587,60
1098593,70
1098605,62
1098618,58
1098623,63
1098630,68
1098641,68
1098659,57
1098666,74
1098677,60
1098684,55
1098692,55
1098708,66
1098714,67
1098720,65
1098737,51
1098743,66
1098751,70
1098762,52
1098779,69
1098786,68
1098795,68
1098806,51
1098812,53
1098829,62
1098831,62
1098847,63
1098850,51
1098868,69
1098873,63
1098885,61
1098894,50
1098909,68
1098917,49
1098926,71
1098934,70
1098942,67
1098955,63
1098963,57
1098978,66
1098980,68
1098991,68
1099000,49
1099013,67
1099028,72
1099035,78
1099044,50
1099056,74
1099069,61
1099072,59
1099081,58
1099097,70
1099105,65
1099118,69
1099123,68
1099130,58
1099141,62
1099159,61
1099166,69
1099177,67
1099184,59
1099192,62
1099209,67
1099217,60
1099226,67
1099234,57
1099242,75
1099255,72
1099263,74
1099278,68
1099280,64
1099291,70
1099306,60
1099312,72
1099329,62
1099331,54
1099347,54
1099350,75
1099368,74
1099373,67
1099385,69
1099394,66
1099402,64
1099415,58
1099421,76
1099433,70
1099449,69
1099457,52
1099464,62
1099470,69
1099488,61
1099496,75
1099508,47
1099514,57
1099520,59
1099537,70
1099543,56
1099551,56
1099562,65
1099579,65
1099586,61
1099595,66
1099603,55
1099611,65
1099625,68
1099632,60
1099648,70
1099654,67
1099667,59
1099676,73
1099689,54
1099690,64
1099701,54
1099719,56
1099722,73
1099736,52
1099745,73
1099758,65
1099760,64
1099774,51
1099787,51
1099793,68
1099807,69
1099810,48
1099824,55
1099838,75
1099846,75
1099852,75
1099861,68
1099875,73
1099883,49
1099899,65
1099904,52
1099916,71
1099927,51
1099939,69
1099940,69
1099953,49
1099965,51
1099971,55
1099982,52
1099998,66
1100003,67
1100011,64
1100025,76
1100032,76
1100048,76
1100054,72
1100067,69
1100076,74
1100089,71
1100090,75
1100102,61
1100115,64
1100121,77
1100133,52
1100149,74
1100157,70
1100164,60
1100170,78
1100188,62
1100196,56
1100207,51
1100210,56
1100224,67
1100238,63
1100246,59
1100252,51
1100261,66
1100275,54
1100283,66
1100299,69
1100304,67
1100316,55
1100327,72
1100339,62
1100340,75
1100353,58
1100365,59
1100371,70
1100382,55
1100398,67
1100406,48
1100412,63
1100429,64
1100431,70
1100447,71
1100450,70
1100468,60
1100473,57
1100485,73
1100494,74
1100505,61
1100518,65
1100523,78
1100530,54
1100541,68
1100559,49
1100566,68
1100577,65
1100584,69
1100592,64
1100601,68
1100619,54
1100622,49
1100636,54
1100645,66
1100658,65
1100660,53
1100674,60
1100687,52
1100693,69
1100709,58
1100717,56
1100726,64
1100734,68
1100742,63
1100755,76
1100763,65
1100778,65
1100780,69
1100791,71
1100800,56
1100813,52
1100828,66
1100835,69
1100844,68
1100856,61
1100869,58
1100872,55
1100881,72
1100897,53
1100908,63
1100914,70
1100920,54
1100937,62
1100943,56
1100951,59
1100962,71
1100979,54
1100986,71
1100995,58
1101009,67
1101017,53
1101026,47
1101034,73
1101042,71
1101055,62
1101063,55
1101078,73
1101080,54
1101091,78
1101104,77
1101116,50
1101127,62
1101139,50
1101140,63
1101153,50
1101165,60
1101171,50
1101182,64
1101198,73
1101203,65
1101211,69
1101225,58
1101232,67
1101248,62
1101254,71
1101267,70
1101276,54
1101289,51
1101290,59
1101305,66
1101318,67
1101323,78
1101330,61
1101341,49
1101359,57
1101366,70
1101377,51
1101384,49
1101392,68
1101408,48
1101414,70
1101420,55
1101437,70
1101443,48
1101451,61
1101462,55
1101479,66
1101486,61
1101495,67
1101506,53
1101512,64
1101529,71
1101531,59
1101547,72
1101550,73
1101568,70
1101573,75
1101585,65
1101594,56
1101607,52
1101610,70
1101624,79
1101638,56
1101646,70
1101652,57
1101661,59
1101675,69
1101683,62
1101699,52
1101700,71
1101713,56
1101728,68
1101735,66
1101744,63
1101756,55
1101769,49
1101772,60
1101781,79
1101797,71
1101801,66
1101819,72
1101822,62
1101836,66
1101845,57
1101858,70
1101860,60
1101874,64
1101887,58
1101893,66
1101902,51
1101915,66
1101921,75
1101933,71
1101949,60
1101957,52
1101964,72
1101970,70
1101988,54
1101996,60
1102004,52
1102016,64
1102027,53
1102039,64
1102040,65
1102053,47
1102065,62
1102071,74
1102082,64
1102098,60
1102109,65
1102117,69
1102126,67
1102134,64
1102142,71
1102155,53
1102163,53
1102178,55
1102180,75
1102191,64
1102205,69
1102218,68
1102223,54
1102230,58
1102241,50
1102259,59
1102266,71
1102277,57
1102284,53
1102292,48
1102303,66
1102311,68
1102325,66
1102332,65
1102348,73
1102354,69
1102367,60
1102376,54
1102389,63
1102390,77
1102401,72
1102419,62
1102422,52
1102436,55
1102445,69
1102458,57
1102460,60
1102474,61
1102487,73
1102493,58
1102507,58
1102510,48
1102524,60
1102538,63
1102546,62
1102552,54
1102561,62
1102575,62
1102583,54
1102599,65
1102606,74
1102612,67
1102629,55
1102631,53
1102647,50
1102650,51
1102668,72
1102673,69
1102685,76
1102694,66
1102702,63
1102715,53
1102721,58
1102733,53
1102749,74
1102757,61
1102764,75
1102770,71
1102788,56
1102796,65
1102808,60
1102814,70
1102820,56
1102837,72
1102843,58
1102851,76
1102862,64
1102879,58
1102886,51
1102895,69
1102900,55
1102913,72
1102928,56
1102935,61
1102944,64
1102956,64
1102969,67
1102972,69
1102981,57
1102997,65
1103001,61
1103019,57
1103022,53
1103036,62
1103045,52
1103058,53
1103060,49
1103074,54
1103087,50
1103093,49
1103106,69
1103112,50
1103129,61
1103131,65
1103147,57
1103150,68
1103168,66
1103173,54
1103185,61
1103194,54
1103200,57
1103213,64
1103228,71
1103235,60
1103244,49
1103256,65
1103269,74
1103272,73
1103281,49
1103297,52
1103308,66
1103314,63
1103320,54
1103337,73
1103343,70
1103351,64
1103362,67
1103379,60
1103386,66
1103395,71
1103404,69
1103416,68
1103427,62
1103439,75
1103440,72
1103453,63
1103465,65
1103471,67
1103482,53
1103498,61
1103502,51
1103515,72
1103521,65
1103533,66
1103549,50
1103557,62
1103564,49
1103570,75
1103588,50
1103596,61
1103609,66
1103617,68
1103626,73
1103634,72
1103642,72
1103655,61
1103663,73
1103678,65
1103680,55
1103691,67
1103707,67
1103710,71
1103724,64
1103738,57
1103746,64
1103752,65
1103761,51
1103775,55
1103783,65
1103799,64
1103803,67
1103811,59
1103825,52
1103832,70
1103848,73
1103854,70
1103867,66
1103876,53
1103889,59
1103890,58
1103905,77
1103918,72
1103923,74
1103930,64
1103941,67
1103959,71
1103966,52
1103977,54
1103984,60
1103992,72
1104002,67
1104015,66
1104021,53
1104033,74
1104049,67
1104057,65
1104064,63
1104070,55
1104088,58
1104096,66
1104103,74
1104111,59
1104125,71
1104132,73
1104148,67
1104154,61
1104167,60
1104176,66
1104189,55
1104190,68
1104204,61
1104216,67
1104227,58
1104239,74
1104240,71
1104253,70
1104265,70
1104271,51
1104282,73
1104298,65
1104307,
1104310,66
1104324,60
1104338,58
1104346,56
1104352,72
1104361,60
1104375,50
1104383,60
1104399,52
1104400,77
1104413,54
1104428,64
1104435,53
1104444,73
1104456,72
1104469,70
1104472,67
1104481,61
1104497,54
1104501,70
1104519,77
1104522,56
1104536,65
1104545,69
1104558,53
1104560,62
1104574,62
1104587,67
1104593,76
1104605,57
1104618,62
1104623,64
1104630,57
1104641,59
1104659,54
1104666,64
1104677,62
1104684,57
1104692,73
1104708,74
1104714,66
1104720,50
1104737,58
1104743,61
1104751,55
1104762,66
1104779,74
1104786,71
1104795,53
1104806,70
1104812,73
1104829,61
1104831,69
1104847,77
1104850,68
1104868,71
1104873,53
1104885,72
1104894,60
1104909,67
1104917,68
1104926,47
1104934,53
1104942,62
1104955,67
1104963,60
1104978,62
1104980,63
1104991,60
1105008,61
1105014,67
1105020,61
1105037,58
1105043,57
1105051,69
1105062,60
1105079,71
1105086,73
1105095,64
1105107,67
1105110,75
1105124,58
1105138,54
1105146,55
1105152,58
1105161,56
1105175,68
1105183,67
1105199,71
1105202,63
1105215,46
1105221,57
1105233,57
1105249,57
1105257,73
1105264,56
1105270,51
1105288,59
1105296,48
1105301,72
1105319,54
1105322,71
1105336,57
1105345,60
1105358,59
1105360,70
1105374,64
1105387,67
1105393,67
1105409,61
1105417,58
1105426,63
1105434,75
1105442,54
1105455,71
1105463,65
1105478,58
1105480,69
1105491,66
1105500,67
1105513,55
1105528,50
1105535,78
1105544,53
1105556,61
1105569,67
1105572,56
1105581,55
1105597,72
1105604,51
1105616,63
1105627,68
1105639,59
1105640,55
1105653,79
1105665,64
1105671,60
1105682,60
1105698,61
1105706,64
1105712,63
1105729,
1105731,52
1105747,58
1105750,64
1105768,67
1105773,48
1105785,61
1105794,72
1105805,70
1105818,67
1105823,60
1105830,56
1105841,70
1105859,70
1105866,67
1105877,61
1105884,65
1105892,69
1105903,74
1105911,60
1105925,68
1105932,71
1105948,57
1105954,76
1105967,61
1105976,58
1105989,57
1105990,54
1106006,76
1106012,61
1106029,66
1106031,70
1106047,75
1106050,66
1106068,64
1106073,74
1106085,72
1106094,57
1106101,68
1106119,55
1106122,65
1106136,53
1106145,61
1106158,54
1106160,55
1106174,50
1106187,58
1106193,66
1106208,63
1106214,69
1106220,52
1106237,69
1106243,62
1106251,65
1106262,64
1106279,58
1106286,63
1106295,58
1106300,55
1106313,56
1106328,59
1106335,71
1106344,53
1106356,61
1106369,70
1106372,48
1106381,67
1106397,61
1106403,70
1106411,58
1106425,60
1106432,60
1106448,51
1106454,61
1106467,65
1106476,56
1106489,67
1106490,69
1106509,50
1106517,63
1106526,59
1106534,59
1106542,71
1106555,70
1106563,61
1106578,57
1106580,65
1106591,71
1106602,72
1106615,61
1106621,67
1106633,55
1106649,69
1106657,67
1106664,69
1106670,68
1106688,57
1106696,58
1106705,56
1106718,62
1106723,73
1106730,66
1106741,61
1106759,52
1106766,61
1106777,67
1106784,66
1106792,76
1106804,56
1106816,61
1106827,52
1106839,73
1106840,65
1106853,72
1106865,52
1106871,58
1106882,63
1106898,59
1106907,59
1106910,70
1106924,55
1106938,60
1106946,68
1106952,69
1106961,55
1106975,48
1106983,55
1106999,58
1107000,52
1107013,61
1107028,63
1107035,60
1107044,62
1107056,77
1107069,64
1107072,69
1107081,59
1107097,71
1107105,55
1107118,50
1107123,71
1107130,74
1107141,65
1107159,63
1107166,52
1107177,71
1107184,68
1107192,62
1107209,66
1107217,55
1107226,70
1107234,50
1107242,54
1107255,68
1107263,51
1107278,62
1107280,63
1107291,62
1107306,72
1107312,55
1107329,58
1107331,57
1107347,72
1107350,51
1107368,53
1107373,58
1107385,67
1107394,70
1107402,69
1107415,78
1107421,64
1107433,73
1107449,66
1107457,77
1107464,54
1107470,70
1107488,66
1107496,65
1107508,74
1107514,67
1107520,53
1107537,63
1107543,62
1107551,72
1107562,67
1107579,50
1107586,73
1107595,52
1107603,69
1107611,53
1107625,46
1107632,74
1107648,63
1107654,65
1107667,72
1107676,77
1107689,60
1107690,47
1107701,56
1107719,70
1107722,57
1107736,60
1107745,80
1107758,72
1107760,62
1107774,63
1107787,51
1107793,53
1107807,70
1107810,61
1107824,63
1107838,70
1107846,76
1107852,50
1107861,72
1107875,63
1107883,53
1107899,70
1107904,57
1107916,74
1107927,67
1107939,64
1107940,69
1107953,56
1107965,73
1107971,71
1107982,56
1107998,66
1108005,
1108018,49
1108023,72
1108030,64
1108041,56
1108059,72
1108066,67
1108077,50
1108084,70
1108092,70
1108100,59
1108113,60
1108128,74
1108135,69
1108144,71
1108156,66
1108169,56
1108172,58
1108181,59
1108197,68
1108206,52
1108212,74
1108229,67
1108231,50
1108247,58
1108250,68
1108268,52
1108273,70
1108285,60
1108294,56
1108309,53
1108317,66
1108326,69
1108334,60
1108342,52
1108355,59
1108363,52
1108378,59
1108380,57
1108391,67
1108407,65
1108410,73
1108424,64
1108438,65
1108446,55
1108452,73
1108461,69
1108475,54
1108483,63
1108499,66
1108503,71
1108511,73
1108525,58
1108532,68
1108548,73
1108554,66
1108567,67
1108576,65
1108589,53
1108590,69
1108608,65
1108614,55
1108620,74
1108637,73
1108643,53
1108651,67
1108662,60
1108679,62
1108686,58
1108695,55
1108704,51
1108716,57
1108727,72
1108739,71
1108740,67
1108753,58
1108765,61
1108771,47
1108782,64
1108798,47
1108802,67
1108815,61
1108821,64
1108833,61
1108849,62
1108857,68
1108864,55
1108870,70
1108888,64
1108896,69
1108901,65
1108919,67
1108922,55
1108936,76
1108945,65
1108958,78
1108960,54
1108974,71
1108987,71
1108993,73
1109007,50
1109010,68
1109024,67
1109038,65
1109046,66
1109052,68
1109061,51
1109075,51
1109083,55
1109099,76
1109108,70
1109114,64
1109120,65
1109137,73
1109143,71
1109151,62
1109162,62
1109179,58
1109186,73
1109195,69
1109201,58
1109219,58
1109222,69
1109236,75
1109245,72
1109258,66
1109260,77
1109274,73
1109287,69
1109293,69
1109302,58
1109315,71
1109321,71
1109333,60
1109349,69
1109357,66
1109364,66
1109370,52
1109388,71
1109396,68
1109405,64
1109418,67
1109423,50
1109430,58
1109441,63
1109459,73
1109466,62
1109477,52
1109484,63
1109492,68
1109504,70
1109516,73
1109527,73
1109539,51
1109540,56
1109553,62
1109565,67
1109571,64
1109582,63
1109598,58
1109600,65
1109613,66
1109628,73
1109635,72
1109644,74
1109656,65
1109669,78
1109672,59
1109681,51
1109697,68
1109703,65
1109711,69
1109725,65
1109732,68
1109748,54
1109754,65
1109767,51
1109776,61
1109789,63
1109790,53
1109809,62
1109817,62
1109826,64
1109834,67
1109842,68
1109855,53
1109863,69
1109878,62
1109880,69
1109891,54
1109906,72
1109912,54
1109929,60
1109931,67
1109947,52
1109950,68
1109968,51
1109973,55
1109985,61
1109994,53
1110000,69
1110013,64
1110028,77
1110035,48
1110044,70
1110056,69
1110069,56
1110072,60
1110081,53
1110097,64
1110105,51
1110118,61
1110123,74
1110130,60
1110141,68
1110159,66
1110166,55
1110177,55
1110184,72
1110192,57
1110209,63
1110217,65
1110226,54
1110234,70
1110242,55
1110255,54
1110263,57
1110278,53
1110280,69
1110291,52
1110306,68
1110312,73
1110329,65
1110331,57
1110347,51
1110350,57
1110368,68
1110373,62
1110385,62
1110394,66
1110402,65
1110415,59
1110421,59
1110433,48
1110449,70
1110457,49
1110464,70
1110470,50
1110488,67
1110496,73
1110508,70
1110514,68
1110520,73
1110537,78
1110543,68
1110551,58
1110562,66
1110579,49
1110586,72
1110595,69
1110603,68
1110611,68
1110625,70
1110632,63
1110648,69
1110654,50
1110667,68
1110676,63
1110689,50
1110690,67
1110701,73
1110719,51
1110722,68
1110736,58
1110745,71
1110758,69
1110760,68
1110774,59
1110787,75
1110793,55
1110807,67
1110810,75
1110824,53
1110838,67
1110846,64
1110852,63
1110861,57
1110875,71
1110883,63
1110899,66
1110904,68
1110916,63
1110927,50
1110939,67
1110940,69
1110953,60
1110965,68
1110971,49
1110982,69
1110998,65
1111001,55
1111019,62
1111022,55
1111036,77
1111045,72
1111058,68
1111060,69
1111074,66
1111087,71
1111093,72
1111106,61
1111112,60
1111129,73
1111131,62
1111147,63
1111150,78
1111168,53
1111173,62
1111185,65
1111194,69
1111200,64
1111213,47
1111228,67
1111235,54
1111244,58
1111256,74
1111269,63
1111272,67
1111281,69
1111297,64
1111308,63
1111314,57
1111320,61
1111337,58
1111343,56
1111351,60
1111362,51
1111379,53
1111386,55
1111395,62
1111404,74
1111416,73
1111427,61
1111439,63
1111440,53
1111453,52
1111465,62
1111471,68
1111482,72
1111498,61
1111502,48
1111515,48
1111521,65
1111533,54
1111549,68
1111557,68
1111564,50
1111570,56
1111588,56
1111596,74
1111609,73
1111617,72
1111626,64
1111634,56
1111642,74
1111655,56
1111663,63
1111678,60
1111680,74
1111691,58
1111707,54
1111710,49
1111724,52
1111738,56
1111746,72
1111752,61
1111761,77
1111775,66
1111783,52
1111799,65
1111803,58
1111811,73
1111825,53
1111832,61
1111848,55
1111854,59
1111867,61
1111876,58
1111889,58
1111890,72
1111905,56
1111918,57
1111923,50
1111930,58
1111941,71
1111959,70
1111966,57
1111977,68
1111984,61
1111992,61
1112006,58
1112012,53
1112029,74
1112031,53
1112047,58
1112050,72
1112068,
1112073,77
1112085,51
1112094,70
1112101,75
1112119,71
1112122,71
1112136,62
1112145,67
1112158,74
1112160,71
1112174,66
1112187,57
1112193,63
1112208,72
1112214,60
1112220,69
1112237,64
1112243,62
1112251,58
1112262,71
1112279,63
1112286,73
1112295,61
1112300,65
1112313,62
1112328,68
1112335,56
1112344,65
1112356,54
1112369,55
1112372,66
1112381,69
1112397,73
1112403,65
1112411,50
1112425,58
1112432,67
1112448,62
1112454,77
1112467,63
1112476,62
1112489,50
1112490,59
1112509,78
1112517,70
1112526,63
1112534,65
1112542,72
1112555,63
1112563,60
1112578,60
1112580,65
1112591,75
1112602,55
1112615,70
1112621,67
1112633,68
1112649,68
1112657,61
1112664,68
1112670,78
1112688,50
1112696,56
1112705,51
1112718,55
1112723,75
1112730,55
1112741,57
1112759,68
1112766,64
1112777,71
1112784,68
1112792,63
1112804,58
1112816,67
1112827,60
1112839,73
1112840,68
1112853,79
1112865,60
1112871,69
1112882,51
1112898,60
1112907,66
1112910,73
1112924,63
1112938,79
1112946,74
1112952,52
1112961,72
1112975,57
1112983,63
1112999,52
1113003,49
1113011,68
1113025,67
1113032,72
1113048,59
1113054,71
1113067,48
1113076,53
1113089,69
1113090,66
1113102,73
1113115,66
1113121,51
1113133,55
1113149,74
1113157,77
1113164,58
1113170,59
1113188,55
1113196,68
1113207,76
1113210,72
1113224,62
1113238,67
1113246,57
1113252,69
1113261,68
1113275,73
1113283,68
1113299,71
1113304,65
1113316,53
1113327,60
1113339,65
1113340,57
1113353,73
1113365,57
1113371,63
1113382,64
1113398,56
1113406,68
1113412,70
1113429,74
1113431,61
1113447,55
1113450,61
1113468,56
1113473,75
1113485,73
1113494,69
1113505,53
1113518,65
1113523,61
1113530,51
1113541,77
1113559,61
1113566,58
1113577,74
1113584,70
1113592,50
1113601,54
1113619,76
1113622,60
1113636,74
1113645,53
1113658,57
1113660,56
1113674,67
1113687,53
1113693,66
1113709,68
1113717,54
1113726,65
1113734,72
1113742,64
1113755,53
1113763,58
1113778,62
1113780,62
1113791,50
1113800,71
1113813,72
1113828,49
1113835,68
1113844,68
1113856,58
1113869,59
1113872,64
1113881,70
1113897,55
1113908,69
1113914,64
1113920,64
1113937,69
1113943,69
1113951,63
1113962,76
1113979,59
1113986,62
1113995,62
1114005,56
1114018,68
1114023,69
1114030,54
1114041,49
1114059,65
1114066,60
1114077,65
1114084,56
1114092,49
1114100,53
1114113,49
1114128,70
1114135,69
1114144,68
1114156,67
1114169,54
1114172,56
1114181,51
1114197,66
1114206,78
1114212,69
1114229,55
1114231,61
1114247,63
1114250,71
1114268,60
1114273,68
1114285,57
1114294,51
1114309,51
1114317,60
1114326,52
1114334,57
1114342,59
1114355,73
1114363,57
1114378,65
1114380,60
1114391,68
1114407,69
1114410,71
1114424,71
1114438,51
1114446,62
1114452,70
1114461,75
1114475,69
1114483,55
1114499,70
1114503,68
1114511,66
1114525,67
1114532,50
1114548,71
1114554,71
1114567,66
1114576,59
1114589,65
1114590,59
1114608,56
1114614,73
1114620,56
1114637,72
1114643,64
1114651,60
1114662,71
1114679,53
1114686,53
1114695,63
1114704,60
1114716,54
1114727,62
1114739,66
1114740,66
1114753,66
1114765,53
1114771,54
1114782,67
1114798,66
1114802,63
1114815,62
1114821,69
1114833,51
1114849,55
1114857,60
1114864,65
1114870,71
1114888,77
1114896,67
1114901,71
1114919,63
1114922,51
1114936,53
1114945,60
1114958,60
1114960,74
1114974,63
1114987,52
1114993,65
1115004,62
1115016,51
1115027,66
1115039,71
1115040,63
1115053,62
1115065,56
1115071,75
1115082,52
1115098,70
1115109,56
1115117,62
1115126,56
1115134,71
1115142,68
1115155,57
1115163,78
1115178,65
1115180,68
1115191,49
1115205,53
1115218,67
1115223,48
1115230,64
1115241,65
1115259,50
1115266,64
1115277,57
1115284,64
1115292,67
1115303,67
1115311,56
1115325,63
1115332,50
1115348,72
1115354,71
1115367,50
1115376,55
1115389,56
1115390,62
1115401,63
1115419,52
1115422,60
1115436,65
1115445,48
1115458,46
1115460,48
1115474,59
1115487,68
1115493,54
1115507,54
1115510,54
1115524,58
1115538,53
1115546,58
1115552,53
1115561,72
1115575,61
1115583,68
1115599,58
1115606,53
1115612,69
1115629,50
1115631,53
1115647,74
1115650,64
1115668,58
1115673,72
1115685,75
1115694,60
1115702,68
1115715,66
1115721,71
1115733,72
1115749,57
1115757,78
1115764,67
1115770,62
1115788,53
1115796,73
1115808,67
1115814,
1115820,54
1115837,68
